id;client_id;scoring_id
3620;24576;2
3621;21671;2
3622;2665;3
3623;20782;3
3624;44780;3
3625;4750;2
3626;32024;3
3627;22966;2
3628;1907;2
3629;17067;3
3630;19451;2
3631;22474;2
3632;30445;1
3633;28195;2
3634;17930;3
3635;2984;3
3636;43357;2
3637;28817;3
3638;22684;1
3639;35079;1
3640;16833;2
3641;47473;2
3642;28320;3
3643;16951;2
3644;11007;3
3645;10381;2
3646;17765;3
3647;22372;3
3648;26071;3
3649;33663;2
3650;38728;2
3651;45361;3
3652;43895;1
3653;19931;2
3654;17687;1
3655;47613;1
3656;13984;1
3657;26755;1
3658;45602;3
3659;43298;2
3660;20642;2
3661;43474;2
3662;2749;2
3663;32528;3
3664;43648;2
3665;15258;2
3666;40172;3
3667;43223;2
3668;42375;2
3669;2152;2
3670;30259;2
3671;18129;2
3672;4948;2
3673;29568;2
3674;45759;2
3675;8117;2
3676;39430;2
3677;39080;2
3678;48070;1
3679;9483;3
3680;45025;1
3681;21098;2
3682;35280;3
3683;24514;2
3684;36508;1
3685;30225;2
3686;25143;3
3687;31605;2
3688;3800;2
3689;5142;2
3690;7050;1
3691;6698;2
3692;1043;1
3693;16445;2
3694;10647;2
3695;9195;2
3696;18109;3
3697;31714;3
3698;41908;2
3699;32575;2
3700;26951;3
3701;19872;3
3702;15855;1
3703;38701;2
3704;14357;3
3705;12040;3
3706;40954;1
3707;15925;1
3708;24628;2
3709;37723;2
3710;25715;2
3711;49880;1
3712;17711;3
3713;31533;1
3714;24116;3
3715;6143;2
3716;16028;2
3717;34691;2
3718;10548;1
3719;29116;3
3720;6504;3
3721;29240;3
3722;49311;3
3723;38122;2
3724;48434;3
3725;18596;1
3726;1190;3
3727;19011;3
3728;44315;1
3729;19942;1
3730;19005;2
3731;15943;2
3732;8292;1
3733;9938;1
3734;40677;2
3735;17301;3
3736;27007;2
3737;50992;2
3738;50077;2
3739;8524;3
3740;35615;2
3741;7485;2
3742;3736;1
3743;28222;3
3744;20759;3
3745;4231;2
3746;42942;1
3747;4265;2
3748;10920;2
3749;28552;3
3750;24295;3
3751;9067;2
3752;30207;2
3753;49049;2
3754;10046;2
3755;5993;1
3756;16884;3
3757;35150;1
3758;17131;3
3759;7762;2
3760;29367;2
3761;3965;3
3762;25977;3
3763;27930;2
3764;9462;2
3765;37054;3
3766;27317;2
3767;25521;2
3768;32846;2
3769;44610;2
3770;19982;1
3771;29647;3
3772;49896;2
3773;33731;2
3774;8978;1
3775;29653;1
3776;44929;3
3777;40151;2
3778;18644;3
3779;11285;2
3780;12000;2
3781;49414;1
3782;34964;2
3783;36889;2
3784;37757;2
3785;44515;2
3786;19868;3
3787;2442;3
3788;11309;2
3789;46193;3
3790;46277;2
3791;20749;3
3792;20266;2
3793;47060;1
3794;12577;1
3795;50125;2
3796;24977;3
3797;2661;3
3798;44876;2
3799;37071;2
3800;26732;2
3801;44336;2
3802;22725;2
3803;24776;2
3804;15016;3
3805;35465;1
3806;49552;2
3807;40630;1
3808;22227;3
3809;20741;1
3810;44016;3
3811;11316;2
3812;34195;1
3813;12462;3
3814;21307;2
3815;15138;2
3816;18115;2
3817;41665;1
3818;41620;2
3819;35427;1
3820;36190;3
3821;32955;3
3822;15987;2
3823;16360;3
3824;35224;1
3825;33509;2
3826;9203;3
3827;2259;3
3828;39244;2
3829;50534;2
3830;33033;3
3831;44858;2
3832;4275;1
3833;2154;2
3834;16956;2
3835;23336;3
3836;44619;2
3837;31095;2
3838;3196;2
3839;19092;3
3840;4404;1
3841;49076;1
3842;30852;3
3843;39728;3
3844;12335;2
3845;43660;2
3846;37832;2
3847;44234;3
3848;13156;2
3849;37104;3
3850;44018;3
3851;46099;1
3852;31527;2
3853;45368;2
3854;4640;2
3855;44031;1
3856;45995;2
3857;2228;2
3858;26937;2
3859;35283;3
3860;38762;1
3861;30428;1
3862;5099;3
3863;33863;2
3864;42092;2
3865;27687;3
3866;10087;1
3867;18555;3
3868;26234;3
3869;5100;2
3870;14859;2
3871;8603;2
3872;48992;3
3873;6140;1
3874;27097;2
3875;50476;1
3876;32130;3
3877;3805;2
3878;42464;2
3879;24286;2
3880;24771;2
3881;9028;3
3882;10243;2
3883;43573;2
3884;20703;3
3885;11314;3
3886;13493;2
3887;48583;2
3888;8242;3
3889;41805;2
3890;46562;3
3891;39961;3
3892;32313;2
3893;39854;3
3894;48344;2
3895;25168;3
3896;16501;2
3897;1752;2
3898;41594;2
3899;8695;1
3900;15918;3
3901;5429;2
3902;27388;1
3903;48203;1
3904;7654;3
3905;33390;3
3906;17808;2
3907;42039;2
3908;48601;2
3909;24381;3
3910;26556;2
3911;25229;3
3912;19300;2
3913;42986;2
3914;43135;2
3915;27039;3
3916;18818;1
3917;39190;1
3918;11014;2
3919;37700;3
3920;49078;3
3921;25560;2
3922;36057;2
3923;9186;2
3924;2890;2
3925;21527;2
3926;37749;2
3927;31149;2
3928;38186;2
3929;4015;1
3930;32960;3
3931;10033;1
3932;46383;2
3933;38555;2
3934;28501;3
3935;10325;3
3936;40589;2
3937;18595;2
3938;24307;1
3939;26377;2
3940;45842;3
3941;22057;3
3942;26769;2
3943;50517;2
3944;7725;2
3945;45320;3
3946;2256;3
3947;13527;2
3948;36257;2
3949;12549;2
3950;19985;3
3951;36549;2
3952;41279;3
3953;16707;3
3954;22094;3
3955;27740;2
3956;11393;2
3957;41533;2
3958;8851;2
3959;5033;1
3960;7210;2
3961;13118;2
3962;16081;3
3963;27522;3
3964;18660;2
3965;17306;1
3966;30108;1
3967;47977;2
3968;22826;3
3969;1007;2
3970;27461;3
3971;40786;3
3972;20661;3
3973;19045;2
3974;8163;3
3975;34358;2
3976;32912;2
3977;9751;1
3978;28594;3
3979;14816;3
3980;17192;2
3981;36856;3
3982;9074;2
3983;25970;2
3984;40771;2
3985;13592;2
3986;47760;2
3987;3405;2
3988;29438;3
3989;9128;3
3990;16911;1
3991;13344;2
3992;11550;2
3993;7957;3
3994;46729;2
3995;30033;3
3996;34904;3
3997;6743;2
3998;2838;2
3999;38085;3
4000;44642;2
4001;24091;2
4002;35528;3
4003;31535;2
4004;25417;2
4005;6921;2
4006;31094;2
4007;1461;3
4008;46654;2
4009;7261;2
4010;11747;2
4011;11133;3
4012;11272;2
4013;38903;2
4014;36613;2
4015;37134;2
4016;49152;1
4017;10761;3
4018;25261;3
4019;8727;2
4020;46902;2
4021;40529;2
4022;12234;2
4023;9347;3
4024;50455;2
4025;36719;1
4026;43114;2
4027;45023;1
4028;28775;2
4029;27549;2
4030;27187;2
4031;31268;2
4032;20050;2
4033;17445;3
4034;40525;2
4035;44413;2
4036;28851;2
4037;20418;3
4038;21462;3
4039;38632;3
4040;34432;3
4041;14299;2
4042;20273;2
4043;5844;1
4044;45923;3
4045;27865;1
4046;15973;2
4047;27104;3
4048;5513;2
4049;39972;2
4050;19961;3
4051;37316;2
4052;50420;3
4053;21692;2
4054;9720;3
4055;19110;3
4056;24207;2
4057;26339;2
4058;27367;3
4059;27115;3
4060;7475;3
4061;25859;2
4062;17544;2
4063;5597;2
4064;35576;1
4065;31585;2
4066;37095;2
4067;24660;1
4068;18297;3
4069;19677;1
4070;20480;2
4071;39604;2
4072;21383;3
4073;1718;1
4074;23884;2
4075;1893;2
4076;28860;2
4077;10577;3
4078;11262;1
4079;40066;3
4080;10895;2
4081;33894;2
4082;17694;3
4083;44551;1
4084;5789;2
4085;29779;3
4086;26979;2
4087;18154;2
4088;45754;2
4089;27794;3
4090;19066;2
4091;37114;2
4092;47874;3
4093;2379;3
4094;26217;3
4095;36999;2
4096;1576;1
4097;39138;2
4098;40389;2
4099;18526;1
4100;17359;2
4101;21971;2
4102;17800;2
4103;44054;2
4104;25142;2
4105;20534;2
4106;36780;2
4107;28347;2
4108;34944;2
4109;27918;2
4110;47047;3
4111;24105;1
4112;12029;2
4113;39303;3
4114;39339;2
4115;13730;2
4116;4814;3
4117;49109;2
4118;48942;2
4119;1451;2
4120;3188;1
4121;10103;2
4122;33266;2
4123;49668;3
4124;41682;2
4125;11200;2
4126;9151;2
4127;12777;3
4128;25091;2
4129;27231;3
4130;49115;2
4131;19687;3
4132;32225;3
4133;12728;2
4134;33672;2
4135;9981;1
4136;36166;3
4137;3317;1
4138;46051;2
4139;12821;2
4140;1102;2
4141;45389;1
4142;11240;2
4143;49670;3
4144;22687;2
4145;15632;2
4146;33619;2
4147;7745;3
4148;31743;3
4149;23860;2
4150;7151;1
4151;32069;2
4152;44158;1
4153;29305;1
4154;11578;3
4155;2161;2
4156;34640;1
4157;34279;1
4158;15053;3
4159;50273;2
4160;2192;3
4161;22775;2
4162;9717;3
4163;9620;1
4164;18036;3
4165;1442;3
4166;13768;3
4167;34768;3
4168;18674;3
4169;11956;2
4170;30819;3
4171;40329;2
4172;49221;1
4173;37676;2
4174;7987;2
4175;3184;3
4176;45257;3
4177;15288;3
4178;4544;1
4179;37612;2
4180;32475;2
4181;31865;1
4182;38021;3
4183;20718;2
4184;49133;2
4185;9479;2
4186;15926;3
4187;30834;3
4188;33815;2
4189;9973;3
4190;23661;1
4191;39415;1
4192;5365;3
4193;45905;1
4194;20240;3
4195;42083;1
4196;12222;2
4197;31448;3
4198;49569;2
4199;27093;3
4200;14528;2
4201;17531;3
4202;11476;3
4203;41878;2
4204;6103;2
4205;3091;2
4206;49588;1
4207;46621;1
4208;48454;1
4209;10897;2
4210;16438;2
4211;29767;2
4212;18059;2
4213;31683;2
4214;36666;2
4215;11546;2
4216;43362;3
4217;30891;2
4218;10216;3
4219;6069;2
4220;24910;3
4221;4660;2
4222;6563;2
4223;39046;1
4224;45868;2
4225;46900;2
4226;28571;2
4227;1611;2
4228;23201;3
4229;38958;2
4230;5877;2
4231;6593;3
4232;49089;2
4233;50747;2
4234;34001;2
4235;47376;2
4236;37397;2
4237;32615;1
4238;29772;2
4239;11467;2
4240;44555;3
4241;37833;2
4242;5232;1
4243;17632;2
4244;21585;3
4245;4777;2
4246;7352;2
4247;12833;2
4248;10397;2
4249;30272;2
4250;34659;3
4251;19921;1
4252;46534;2
4253;22740;1
4254;19584;2
4255;47015;2
4256;41165;2
4257;49724;2
4258;8052;1
4259;29352;2
4260;17553;2
4261;27891;2
4262;45351;2
4263;18872;3
4264;25215;3
4265;18629;2
4266;14566;3
4267;14462;2
4268;11652;2
4269;1008;2
4270;13719;3
4271;18501;1
4272;23265;3
4273;31312;1
4274;19161;2
4275;50778;1
4276;48887;3
4277;46351;2
4278;10248;1
4279;10848;2
4280;41656;2
4281;15455;2
4282;9664;2
4283;21832;1
4284;13904;2
4285;11802;2
4286;43739;2
4287;13105;3
4288;11355;2
4289;43790;2
4290;21378;2
4291;10646;1
4292;21583;3
4293;16488;3
4294;47472;2
4295;6978;1
4296;41912;2
4297;1015;2
4298;39621;2
4299;27067;3
4300;8192;3
4301;22765;2
4302;37616;3
4303;43209;2
4304;31943;2
4305;22755;2
4306;3159;2
4307;22439;3
4308;27989;2
4309;18328;2
4310;15430;2
4311;4158;3
4312;29098;3
4313;36378;2
4314;33371;2
4315;36488;3
4316;39036;2
4317;8789;3
4318;33898;2
4319;49447;2
4320;39813;2
4321;26632;2
4322;36970;2
4323;45500;2
4324;19266;3
4325;33915;3
4326;26273;2
4327;24998;2
4328;6742;2
4329;7578;3
4330;16972;2
4331;23130;3
4332;15369;2
4333;30148;3
4334;28880;2
4335;13866;1
4336;21472;1
4337;44081;1
4338;26920;2
4339;3608;3
4340;44754;3
4341;34982;3
4342;31119;2
4343;25774;3
4344;7893;3
4345;34111;1
4346;41753;2
4347;27968;2
4348;15180;2
4349;7021;3
4350;30518;2
4351;47400;2
4352;47109;2
4353;15186;2
4354;24850;1
4355;40977;2
4356;19524;3
4357;37469;3
4358;49795;3
4359;21575;2
4360;3279;2
4361;13702;2
4362;33787;2
4363;26452;3
4364;12208;2
4365;46607;1
4366;27925;3
4367;16439;2
4368;31833;1
4369;17999;2
4370;14541;2
4371;49509;1
4372;29233;3
4373;50958;1
4374;28312;2
4375;27370;3
4376;24231;3
4377;42592;3
4378;40520;2
4379;31373;1
4380;6159;2
4381;21175;3
4382;26165;2
4383;20834;2
4384;48475;2
4385;26357;3
4386;9440;2
4387;13766;1
4388;36884;1
4389;15949;3
4390;30914;2
4391;12526;2
4392;27421;2
4393;46521;2
4394;11554;2
4395;9677;3
4396;14579;2
4397;24147;3
4398;21757;2
4399;32583;1
4400;15418;3
4401;34065;1
4402;27854;3
4403;2006;3
4404;14605;2
4405;36923;2
4406;6097;2
4407;37253;2
4408;29057;3
4409;38256;2
4410;24055;3
4411;28514;2
4412;43185;2
4413;9774;2
4414;2860;2
4415;12939;2
4416;26673;3
4417;8911;2
4418;3335;2
4419;45082;3
4420;43992;3
4421;27885;2
4422;6888;1
4423;36203;2
4424;9464;3
4425;35736;3
4426;22406;3
4427;10769;2
4428;41035;2
4429;50063;3
4430;40670;2
4431;24464;2
4432;35806;1
4433;7468;2
4434;40376;2
4435;41452;1
4436;13181;2
4437;44449;1
4438;43277;2
4439;28359;2
4440;46152;2
4441;33902;2
4442;47830;1
4443;7932;2
4444;35432;2
4445;20286;2
4446;9879;2
4447;34281;2
4448;14238;2
4449;19330;2
4450;15499;3
4451;3675;2
4452;44072;2
4453;29786;3
4454;8676;2
4455;29991;3
4456;6370;3
4457;29895;2
4458;13518;3
4459;16325;2
4460;40089;2
4461;35360;1
4462;21965;2
4463;1147;2
4464;23428;3
4465;45462;2
4466;28253;3
4467;17172;1
4468;30028;3
4469;43807;3
4470;10262;3
4471;48292;1
4472;27011;3
4473;31791;3
4474;6659;2
4475;27354;2
4476;43873;2
4477;4578;1
4478;5354;1
4479;41255;3
4480;43968;2
4481;15953;2
4482;10821;2
4483;24491;2
4484;8476;2
4485;12507;2
4486;6195;2
4487;5607;2
4488;13028;3
4489;41346;3
4490;12199;3
4491;24153;3
4492;2942;3
4493;39919;1
4494;3143;2
4495;35568;2
4496;29737;1
4497;43161;3
4498;9164;3
4499;16581;2
4500;11767;2
4501;30746;1
4502;21693;1
4503;36620;2
4504;41378;2
4505;38881;2
4506;1720;2
4507;12617;3
4508;17578;1
4509;15079;3
4510;26300;2
4511;10503;2
4512;33287;3
4513;46885;3
4514;46150;2
4515;47697;1
4516;11852;2
4517;14851;2
4518;3539;1
4519;30682;3
4520;16724;3
4521;37961;3
4522;20583;3
4523;15445;3
4524;25041;3
4525;50425;3
4526;19185;2
4527;25210;1
4528;13240;3
4529;35238;2
4530;12801;2
4531;18199;2
4532;28919;2
4533;32777;2
4534;13663;2
4535;47221;1
4536;3251;2
4537;38562;2
4538;38908;2
4539;37781;2
4540;43245;3
4541;35377;3
4542;46762;2
4543;24928;2
4544;21148;2
4545;29830;2
4546;12814;2
4547;39142;2
4548;12291;3
4549;14765;2
4550;1775;2
4551;25814;3
4552;17780;1
4553;29512;1
4554;33268;2
4555;50946;2
4556;20927;2
4557;10507;3
4558;19337;2
4559;47044;2
4560;43611;3
4561;22171;3
4562;7535;3
4563;31019;2
4564;26249;2
4565;27555;1
4566;48354;2
4567;48133;3
4568;23330;3
4569;39261;3
4570;33469;1
4571;1388;2
4572;46915;2
4573;21495;2
4574;7538;1
4575;41160;2
4576;37527;1
4577;33933;2
4578;33113;1
4579;12486;3
4580;28606;2
4581;28156;2
4582;18826;2
4583;41648;1
4584;17001;2
4585;50937;3
4586;38472;2
4587;22519;3
4588;48163;3
4589;31586;2
4590;29099;3
4591;19095;2
4592;9532;3
4593;9511;2
4594;39070;3
4595;13242;2
4596;32627;2
4597;32841;2
4598;30383;2
4599;44871;2
4600;23762;3
4601;40842;2
4602;4681;3
4603;23698;2
4604;13753;3
4605;8729;2
4606;41409;3
4607;43075;2
4608;8845;2
4609;15703;3
4610;2064;2
4611;24803;3
4612;49686;3
4613;28153;2
4614;27346;2
4615;18679;2
4616;19626;2
4617;32110;2
4618;46405;3
4619;24069;3
4620;18686;2
4621;21695;3
4622;15829;2
4623;34343;2
4624;44210;3
4625;37444;2
4626;14465;1
4627;16592;3
4628;19150;3
4629;18688;2
4630;41889;2
4631;6176;2
4632;42206;2
4633;18652;2
4634;50375;3
4635;4742;2
4636;6769;2
4637;18661;2
4638;42577;3
4639;42201;1
4640;14512;1
4641;11036;2
4642;19893;3
4643;22601;3
4644;1144;1
4645;17514;3
4646;32997;3
4647;23386;1
4648;32605;3
4649;48100;1
4650;13436;3
4651;21483;2
4652;18600;3
4653;6121;2
4654;22401;2
4655;39015;1
4656;34054;3
4657;35160;2
4658;19935;3
4659;50538;3
4660;16376;2
4661;48419;2
4662;49442;2
4663;43795;2
4664;34588;2
4665;11602;3
4666;2175;2
4667;19217;3
4668;20434;2
4669;43804;2
4670;45587;2
4671;16487;3
4672;26381;2
4673;20006;2
4674;36119;2
4675;27743;3
4676;22063;2
4677;36286;2
4678;14067;2
4679;1721;2
4680;17204;3
4681;24442;1
4682;27948;2
4683;3473;2
4684;33116;2
4685;26054;2
4686;39020;2
4687;14089;2
4688;17658;2
4689;44495;3
4690;20262;2
4691;25085;3
4692;31538;2
4693;49550;1
4694;37422;2
4695;11245;3
4696;39770;2
4697;3956;3
4698;22617;2
4699;25497;2
4700;35161;2
4701;9752;2
4702;29605;3
4703;25831;2
4704;25942;1
4705;44256;2
4706;20887;2
4707;20207;2
4708;47509;3
4709;42170;2
4710;39531;3
4711;30931;1
4712;47633;3
4713;33209;2
4714;6127;1
4715;39819;2
4716;2549;2
4717;26212;1
4718;40577;1
4719;39453;2
4720;20806;2
4721;39558;3
4722;16824;3
4723;21712;2
4724;7014;2
4725;7165;3
4726;49084;1
4727;2101;2
4728;34673;2
4729;10830;1
4730;30481;2
4731;38454;1
4732;32501;2
4733;23147;2
4734;19224;2
4735;2615;3
4736;32774;2
4737;22597;3
4738;23394;3
4739;50086;2
4740;29679;2
4741;3100;3
4742;17608;2
4743;31576;1
4744;5561;2
4745;31745;2
4746;47339;3
4747;11801;2
4748;17314;2
4749;50067;3
4750;37240;2
4751;31406;3
4752;16202;1
4753;8126;2
4754;35578;2
4755;6912;2
4756;11370;3
4757;14577;3
4758;30320;2
4759;25973;3
4760;26870;3
4761;48678;3
4762;49919;2
4763;47843;2
4764;10361;3
4765;3049;3
4766;8792;2
4767;1941;3
4768;41597;3
4769;2999;2
4770;13045;2
4771;44691;3
4772;27266;3
4773;6389;2
4774;49460;2
4775;16363;2
4776;34382;2
4777;41678;2
4778;47590;2
4779;31578;2
4780;25660;2
4781;27005;2
4782;32404;2
4783;38181;2
4784;35134;1
4785;42854;2
4786;25770;1
4787;46263;3
4788;44290;2
4789;14096;2
4790;28618;2
4791;12177;3
4792;40591;1
4793;10939;2
4794;3553;2
4795;38113;1
4796;48903;2
4797;1463;2
4798;19727;2
4799;23669;2
4800;31359;1
4801;6273;3
4802;37574;2
4803;47622;2
4804;38033;3
4805;5078;3
4806;23559;2
4807;41860;1
4808;26041;1
4809;2700;1
4810;2806;2
4811;21165;3
4812;4876;3
4813;38176;2
4814;17887;2
4815;36777;3
4816;48399;2
4817;6870;2
4818;19754;2
4819;41144;2
4820;12808;1
4821;47649;2
4822;24214;3
4823;37018;2
4824;15077;1
4825;29031;2
4826;1924;2
4827;2124;1
4828;11127;1
4829;33881;2
4830;7686;2
4831;19967;2
4832;8358;2
4833;36317;2
4834;34761;2
4835;5262;2
4836;24650;2
4837;28969;2
4838;10585;3
4839;5185;1
4840;47846;2
4841;37273;3
4842;4713;1
4843;48857;1
4844;11432;2
4845;8835;2
4846;3906;3
4847;9340;2
4848;4331;1
4849;13660;3
4850;32815;3
4851;25421;1
4852;32059;2
4853;10891;2
4854;7822;2
4855;25765;3
4856;10859;1
4857;42520;2
4858;32010;2
4859;17932;2
4860;19898;2
4861;27046;1
4862;1251;2
4863;41635;2
4864;27274;2
4865;27262;2
4866;26707;3
4867;1052;2
4868;20220;2
4869;49708;3
4870;45668;3
4871;8181;2
4872;38952;2
4873;9208;2
4874;40318;2
4875;19740;3
4876;7870;2
4877;12727;1
4878;29362;2
4879;42067;1
4880;4086;2
4881;34436;2
4882;9431;3
4883;48832;2
4884;39375;2
4885;21071;2
4886;23300;2
4887;17171;2
4888;42936;3
4889;22844;2
4890;10471;3
4891;12319;2
4892;36320;3
4893;43703;2
4894;25205;1
4895;44258;2
4896;34237;2
4897;18530;2
4898;44947;2
4899;48244;3
4900;34147;2
4901;33535;2
4902;18405;2
4903;23457;3
4904;12588;3
4905;46365;2
4906;35097;3
4907;21199;2
4908;50470;2
4909;2701;2
4910;24691;2
4911;21500;3
4912;29885;2
4913;48803;2
4914;19894;1
4915;40975;2
4916;4255;3
4917;13026;2
4918;12661;3
4919;14506;2
4920;49174;1
4921;50685;2
4922;16975;1
4923;9018;2
4924;29483;2
4925;7424;2
4926;13422;1
4927;44553;3
4928;20844;1
4929;38259;3
4930;40362;1
4931;1806;1
4932;49794;3
4933;7547;1
4934;26271;3
4935;24608;2
4936;42867;3
4937;46163;1
4938;15832;1
4939;12515;3
4940;4923;1
4941;26652;2
4942;18670;2
4943;5337;2
4944;19182;2
4945;10523;1
4946;47105;2
4947;43148;2
4948;1597;2
4949;21672;3
4950;10856;2
4951;5912;2
4952;42728;2
4953;33685;1
4954;42605;3
4955;23468;1
4956;31663;3
4957;31148;2
4958;15404;2
4959;23911;1
4960;6205;3
4961;34240;2
4962;4020;2
4963;37496;2
4964;29731;2
4965;25223;2
4966;22289;2
4967;46700;2
4968;18468;2
4969;19127;2
4970;40478;3
4971;13554;3
4972;5845;3
4973;15993;2
4974;40732;3
4975;32180;1
4976;32178;1
4977;4774;2
4978;32314;1
4979;33175;2
4980;48996;1
4981;29154;1
4982;33351;3
4983;18097;2
4984;6292;3
4985;4928;2
4986;18745;3
4987;38114;1
4988;35266;2
4989;15158;2
4990;49250;2
4991;43983;3
4992;6731;3
4993;21699;3
4994;43886;3
4995;42956;2
4996;16146;3
4997;2282;3
4998;48716;2
4999;29376;2
5000;15724;2
5001;16830;2
5002;44710;3
5003;12377;3
5004;47108;1
5005;18662;2
5006;19523;2
5007;29079;2
5008;13545;3
5009;15100;1
5010;6417;1
5011;23771;2
5012;7798;2
5013;16853;2
5014;28461;2
5015;31059;3
5016;47462;3
5017;14174;2
5018;4246;2
5019;36292;3
5020;48223;2
5021;39032;2
5022;15995;3
5023;18525;3
5024;44022;2
5025;9140;3
5026;39284;2
5027;21439;3
5028;43014;2
5029;31479;2
5030;46951;1
5031;14162;1
5032;4952;3
5033;40292;2
5034;13186;1
5035;50897;2
5036;20543;3
5037;11733;1
5038;2875;3
5039;37235;2
5040;19873;1
5041;25293;1
5042;39093;2
5043;32240;1
5044;16003;2
5045;24550;2
5046;46703;3
5047;39759;1
5048;38432;3
5049;8188;2
5050;41919;3
5051;1943;3
5052;20509;2
5053;46997;2
5054;45482;2
5055;35583;2
5056;40657;1
5057;49847;3
5058;7364;1
5059;37964;2
5060;35199;2
5061;2688;2
5062;26837;1
5063;19265;3
5064;15746;2
5065;19554;2
5066;18987;2
5067;38278;2
5068;38230;2
5069;21959;2
5070;29279;3
5071;28736;2
5072;11290;2
5073;25587;2
5074;39735;2
5075;20428;2
5076;1289;1
5077;16201;1
5078;23129;3
5079;35728;2
5080;9465;2
5081;30533;3
5082;42663;3
5083;48899;1
5084;32879;2
5085;39944;1
5086;19838;2
5087;32948;3
5088;9278;3
5089;28785;3
5090;41222;1
5091;44656;2
5092;44036;2
5093;9228;3
5094;13938;2
5095;39675;3
5096;4437;1
5097;45560;1
5098;5212;2
5099;25986;3
5100;35586;2
5101;18222;3
5102;16366;2
5103;44116;2
5104;8704;3
5105;2981;2
5106;2459;2
5107;2478;3
5108;33949;3
5109;32272;2
5110;40323;3
5111;4360;2
5112;20196;3
5113;36063;1
5114;46589;2
5115;14644;2
5116;20498;3
5117;16915;3
5118;38806;2
5119;27371;2
5120;23551;1
5121;18585;3
5122;8353;2
5123;12118;2
5124;40648;1
5125;49120;3
5126;20250;3
5127;22549;3
5128;45752;3
5129;3041;2
5130;50438;2
5131;26130;1
5132;20991;1
5133;44249;3
5134;3917;2
5135;6479;2
5136;14420;1
5137;29946;2
5138;12152;2
5139;21827;2
5140;5226;2
5141;20289;3
5142;41575;2
5143;48739;2
5144;16791;2
5145;21905;3
5146;49130;1
5147;29286;2
5148;45006;1
5149;46934;2
5150;35241;2
5151;31431;3
5152;16792;2
5153;46888;3
5154;4319;2
5155;31497;2
5156;12921;3
5157;21001;2
5158;43965;3
5159;22620;2
5160;48521;2
5161;33208;2
5162;7406;1
5163;43217;1
5164;41419;2
5165;21480;3
5166;10150;2
5167;43408;3
5168;11576;2
5169;26336;3
5170;41403;2
5171;16372;3
5172;11184;2
5173;47219;3
5174;6187;2
5175;21355;2
5176;6724;2
5177;25283;1
5178;39236;3
5179;20562;3
5180;26329;3
5181;34836;3
5182;38451;3
5183;24695;3
5184;47984;1
5185;2211;2
5186;30013;3
5187;30454;1
5188;3039;2
5189;45827;3
5190;1974;2
5191;11172;2
5192;7659;2
5193;16505;3
5194;26830;1
5195;37011;3
5196;15068;2
5197;4972;3
5198;15323;1
5199;9662;2
5200;33057;3
5201;5333;2
5202;9281;3
5203;3133;3
5204;14611;2
5205;37967;2
5206;45824;2
5207;41579;2
5208;49606;1
5209;47467;2
5210;21013;1
5211;34788;3
5212;20210;1
5213;47812;3
5214;46769;1
5215;49383;1
5216;29366;2
5217;14006;2
5218;21761;3
5219;10208;2
5220;43754;1
5221;43772;1
5222;22366;2
5223;4995;2
5224;42764;1
5225;40994;2
5226;20850;3
5227;27428;3
5228;32337;2
5229;9905;1
5230;14781;3
5231;10443;2
5232;27805;2
5233;41992;2
5234;6414;1
5235;14271;1
5236;49777;1
5237;36253;1
5238;16616;2
5239;6387;1
5240;31447;2
5241;23301;2
5242;30963;3
5243;16009;2
5244;35959;1
5245;29689;2
5246;39939;3
5247;48401;3
5248;20021;3
5249;38197;3
5250;49748;2
5251;4526;2
5252;34754;2
5253;43806;3
5254;18193;2
5255;17853;2
5256;3080;3
5257;41956;1
5258;43441;3
5259;40578;2
5260;28612;2
5261;25026;2
5262;46996;2
5263;43800;2
5264;8456;3
5265;43602;1
5266;41985;3
5267;34566;1
5268;38283;3
5269;4949;3
5270;45453;2
5271;40626;2
5272;18657;2
5273;50788;3
5274;50421;2
5275;10155;2
5276;5102;2
5277;8247;1
5278;41884;3
5279;34492;1
5280;50539;3
5281;45577;2
5282;20595;2
5283;9439;2
5284;14933;2
5285;2213;3
5286;3500;2
5287;8596;2
5288;26994;1
5289;37094;2
5290;34800;2
5291;22587;1
5292;4956;2
5293;35885;2
5294;37150;1
5295;16536;2
5296;33865;2
5297;28753;1
5298;15699;2
5299;6521;1
5300;41570;2
5301;45435;2
5302;47854;3
5303;35829;2
5304;38871;2
5305;12061;2
5306;34522;3
5307;49231;2
5308;20823;3
5309;26435;2
5310;44903;1
5311;36844;3
5312;42155;1
5313;14961;2
5314;47317;3
5315;29492;2
5316;16492;3
5317;32424;3
5318;4496;1
5319;45420;2
5320;16819;2
5321;47433;2
5322;3692;1
5323;40710;1
5324;15720;3
5325;33688;3
5326;49457;3
5327;23374;1
5328;17466;2
5329;5040;2
5330;12439;2
5331;34332;2
5332;23112;2
5333;28396;2
5334;9457;2
5335;9799;3
5336;38420;3
5337;3556;1
5338;5731;2
5339;11631;2
5340;45648;3
5341;44963;1
5342;25516;2
5343;1029;2
5344;34810;2
5345;43610;2
5346;43940;1
5347;18256;2
5348;30721;2
5349;46437;2
5350;23293;2
5351;2600;3
5352;46177;3
5353;23290;3
5354;44598;2
5355;13189;2
5356;5134;3
5357;10956;3
5358;20348;1
5359;14659;2
5360;20322;1
5361;35448;3
5362;27211;2
5363;6041;2
5364;2291;3
5365;11427;3
5366;36246;3
5367;3029;2
